price	title	description	link	image_link	id	availability	mpn	product_type
969 UAH	Серьги Серебряные с Фианитом ФС345	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 4.74;                                                   Вид:                 Классические;                                                   Тип вставки:                 Фианит;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит белый d 2мм - 2шт, фианит белый d 1,75мм - 2шт.;                                                   Размер изделия:                 Высота серьги - 21мм, ширина серьги - 15мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-fianitom-fs345-fs345.html	https://serebro.ua/images/29/productssergi-serebryanye-s-fianitom-fs345-fs345-30998000130057_small6.jpg	2320281540	in stock	ФС345	Серьги
1359 UAH	Серьги Серебряные с Фианитом Мистик "Камелия"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 4.82;                                                   Вид:                 Классические;                                                   Тип вставки:                 Фианит;                                                   Цвет вставки:                 Мистик;                                                   Характеристики вставки:                 Фианит мистик овал 2 шт. 9*7 мм; фианит белый 128 шт. d 1 мм;                                                   Размер изделия:                 Высота серьги - 16 мм; ширина серьги - 13 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-fianitom-mistik-kameliya-pds66m.html	https://serebro.ua/images/34/productssergi-serebryanye-s-fianitom-mistik-kameliya-pds66m-59829723131325_small6.jpg	1825481388	in stock	ПДС66М	Серьги
649 UAH	Пуссеты Серебряные с Сапфиром Нано П16НС	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 1.69;                                                   Вид:                 Пуссеты (гвоздики);                                                   Тип вставки:                 Нано камни;                                                   Нано кристалл:                 Сапфир нано;                                                   Цвет вставки:                 Синий;                                                   Характеристики вставки:                 Сапфир нано круг 5мм-2шт фианит;                                                   Размер изделия:                 Высота - 8мм; Ширина - 8мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/pussety-serebryanye-s-fianitom-sinego-tsveta-p16tss-p16tss.html	https://serebro.ua/images/15/productspussety-serebryanye-s-fianitom-sinego-tsveta-p16tss-p16tss-17645514052775_small6.jpg	3708381061	in stock	П16НС	Серьги
1229 UAH	Серебряные Серьги с Изумрудом Нано "Лилия"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 4.19;                                                   Вид:                 Классические;                                                   Тип вставки:                 Нано кристалл;                                                   Нано кристалл:                 Изумруд нано;                                                   Цвет вставки:                 Зеленый;                                                   Характеристики вставки:                 Изумруд нано овал 2 шт. 7*5 мм; фианит белый 2 шт. d 3 мм; 2 шт. d 2 мм; 28 шт. d 1 мм;                                                   Размер изделия:                 Высота серьги - 23 мм; ширина - 10 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanye-sergi-s-izumrudom-nano-liliya-pds87ni.html	https://serebro.ua/images/18/productsserebryanye-sergi-s-izumrudom-nano-liliya-pds87ni-48821978809104_small6.jpg	1632952788	in stock	ПДС87НИ	Серьги
2459 UAH	Серьги Серебряные с Изумрудом Нано "Мистика"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 8.82;                                                   Вид:                 С подвижной частью;                                                   Тип вставки:                 Нано кристалл;                                                   Нано кристалл:                 Изумруд нано;                                                   Цвет вставки:                 Зеленый;                                                   Характеристики вставки:                 Изумруд нано груша 10*7мм - 2шт, 9*6мм - 2шт, фианит белый круг d 1,5мм - 8шт, d 1,25мм - 28шт, d 1,0мм - 44шт, d 1,75мм - 4шт, d 2,0мм - 4шт,;                                                   Размер изделия:                 Высота серьги - 61мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-izumrudom-nano-mistika-s1161ni.html	https://serebro.ua/images/2/productssergi-serebryanye-s-izumrudom-nano-mistika-s1161ni-29910981241199_small6.jpg	734196856	in stock	С1161НИ	Серьги
999 UAH	Серьги Из Серебра с Изумрудом Нано "Анита"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 3.59;                                                   Вид:                 Классические;                                                   Тип вставки:                 Нано кристалл;                                                   Нано кристалл:                 Изумруд нано;                                                   Характеристики вставки:                 Изумруд нано овал 2шт. - 6*4мм, фианит белый 20шт. - d 1,25мм;                                                   Размер изделия:                 Высота серьги - 20мм, ширина - 7мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-iz-serebra-s-izumrudom-nano-anita-fs097ni.html	https://serebro.ua/images/24/productssergi-iz-serebra-s-izumrudom-nano-anita-fs097ni-21855823654267_small6.jpg	4004807545	in stock	ФС097НИ	Серьги
999 UAH	Серьги Из Серебра с Сапфиром Нано "Анита"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 3.72;                                                   Вид:                 Классические;                                                   Тип вставки:                 Нано кристалл;                                                   Нано кристалл:                 Сапфир нано;                                                   Характеристики вставки:                 Сапфир нано овал 2шт. - 6*4мм, фианит белый 20шт. - d 1,25мм;                                                   Размер изделия:                 Высота серьги - 20мм, ширина - 7мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-iz-serebra-s-sapfirom-nano-anita-fs097ns.html	https://serebro.ua/images/42/productssergi-iz-serebra-s-sapfirom-nano-anita-fs097ns-48715287322799_small6.jpg	959437567	in stock	ФС097НС	Серьги
972 UAH	Серьги Серебряные с Фианитом "Луидор"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 4;                                                   Вид:                 Классические;                                                   Тип вставки:                 Фианит;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит белый 56 шт. d 1,25 мм;                                                   Размер изделия:                 Высота серьги - 18 мм; ширина серьги - 8 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-fianitom-luidor-fs002.html	https://serebro.ua/images/27/sergi-serebryanye-s-fianitom-luidor-64292872821291_small6.jpg	2849441851	in stock	ФС002	Серьги
899 UAH	Серьги Серебряные с Фианитом ФС267	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 4.13;                                                   Вид:                 Классические;                                                   Тип вставки:                 Фианит;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит белый груша 6*4мм - 2шт, фианит белый d-1,5мм - 14шт;                                                   Размер изделия:                 Высота серьги - 21мм, ширина - 9мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-fianitom-fs267-fs267.html	https://serebro.ua/images/6/sergi-serebryanye-s-fianitom-fs267-78384660349951_small6.jpg	1437283471	in stock	ФС267	Серьги
879 UAH	Серьги Серебряные с Фианитом "Морская Звезда"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 4.02;                                                   Вид:                 Классические;                                                   Тип вставки:                 Фианит;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит белый d-1,5мм-4шт, d-1,75мм-4шт;                                                   Размер изделия:                 Высота серьги - 20мм, ширина - 15мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-fianitom-morskaya-zvezda-fs296.html	https://serebro.ua/images/10/sergi-serebryanye-s-fianitom-morskaya-zvezda-54099684912297_small6.jpg	2131002701	in stock	ФС296	Серьги
699 UAH	Серьги Серебряные с Фианитом "Прага"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 3.27;                                                   Вид:                 Классические;                                                   Тип вставки:                 Фианит;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит белый овал 8*6мм;                                                   Размер изделия:                 Высота серьги - 16мм, ширина серьги - 10мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-fianitom-praga-fs299.html	https://serebro.ua/images/32/sergi-serebryanye-s-fianitom-praga-28189532210429_small6.jpg	902889800	in stock	ФС299	Серьги
499 UAH	Серьги Серебряные с Фианитом "Нота"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 2.03;                                                   Вид:                 Классические;                                                   Тип вставки:                 Фианит;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит белый d 3мм-2шт;                                                   Размер изделия:                 Высота серьги 16мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-fianitom-nota-s2092.html	https://serebro.ua/images/7/sergi-serebryanye-s-fianitom-nota-42938629413644_small6.jpg	1267256938	in stock	С2092	Серьги
889 UAH	Серьги Серебряные с Фианитом "Поляна"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 3.37;                                                   Вид:                 Классические;                                                   Тип вставки:                 Фианит;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит белый d3,5мм-2шт, фианит белый d1мм-28шт d1,5мм-32шт d1,75мм-6шт;                                                   Размер изделия:                 Высота серьги - 16 мм; ширина - 9 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-fianitom-polyana-s2093.html	https://serebro.ua/images/50/sergi-serebryanye-s-fianitom-polyana-12962434730595_small6.jpg	3386989870	in stock	С2093	Серьги
558 UAH	Серьги Серебряные с Фианитом "Симона"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 2.16;                                                   Вид:                 Классические;                                                   Тип вставки:                 Фианит;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит белый 2 шт. d 3 мм;                                                   Размер изделия:                 Высота серьги - 14 мм; ширина - 4 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-fianitom-simona-s2102.html	https://serebro.ua/images/22/sergi-serebryanye-s-fianitom-simona-68634158248702_small6.jpg	1560221432	in stock	С2102	Серьги
1148 UAH	Серьги Из Серебра с Сапфиром Нано "Винтаж"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 4.75;                                                   Вид:                 Классические;                                                   Тип вставки:                 Нано кристалл;                                                   Нано кристалл:                 Сапфир нано;                                                   Характеристики вставки:                 Сапфир нано 2 шт. овал 7*5 мм; фианит белый 44 шт. d 1,25 мм;                                                   Размер изделия:                 Высота серьги - 15 мм; ширина серьги - 11 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-iz-serebra-s-sapfirom-nano-vintazh-pds02ns.html	https://serebro.ua/images/41/sergi-iz-serebra-s-sapfirom-nano-vintazh-64959167109595_small6.jpg	886801167	in stock	ПДС02НС	Серьги
1148 UAH	Серьги Из Серебра с Изумрудом Нано "Винтаж"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 4.75;                                                   Вид:                 Классические;                                                   Тип вставки:                 Нано кристалл;                                                   Нано кристалл:                 Изумруд нано;                                                   Характеристики вставки:                 Изумруд нано 2 шт. овал 7*5 мм; фианит белый 44 шт. d 1,25 мм;                                                   Размер изделия:                 Высота серьги - 15 мм; ширина серьги - 11 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-iz-serebra-s-izumrudom-nano-vintazh-pds02ni.html	https://serebro.ua/images/34/sergi-iz-serebra-s-izumrudom-nano-vintazh-58337148527304_small6.jpg	1670489327	in stock	ПДС02НИ	Серьги
879 UAH	Серьги Серебряные с Фианитом "Илона"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 4.1;                                                   Вид:                 Классические;                                                   Тип вставки:                 Фианит;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит белый круг 2 шт. d 8 мм; 2 шт. d 1,25 мм;                                                   Размер изделия:                 Высота серьги - 16 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-fianitom-ilona-pds21.html	https://serebro.ua/images/22/sergi-serebryanye-s-fianitom-ilona-24506295927696_small6.jpg	878833247	in stock	ПДС21	Серьги
979 UAH	Серебряные Серьги с Фианитом "Чудо"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 4.92;                                                   Вид:                 Классические;                                                   Тип вставки:                 Фианит;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит белый 2 шт. d 8 мм; фианит белый 90 шт. d 1 мм;                                                   Размер изделия:                 Высота серьги - 21 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/serebryanye-sergi-s-fianitom-chudo-pds53.html	https://serebro.ua/images/6/productsserebryanye-sergi-s-fianitom-chudo-pds53-35968381900490_small6.jpg	2086372808	in stock	ПДС53	Серьги
1199 UAH	Серьги Серебряные с Изумрудом Нано "Марс"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 5.47;                                                   Вид:                 Классические;                                                   Тип вставки:                 Нано кристалл;                                                   Нано кристалл:                 Изумруд нано;                                                   Характеристики вставки:                 Изумруд нано квадрат 2 шт. 7*7 мм; 160 шт. d 1 мм;                                                   Размер изделия:                 Высота серьги - 22 мм; ширина серьги - 13 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-izumrudom-nano-mars-pds59ni.html	https://serebro.ua/images/5/sergi-serebryanye-s-izumrudom-nano-mars-84841220743126_small6.jpg	1837483942	in stock	ПДС59НИ	Серьги
1199 UAH	Серьги Серебряные с Сапфиром Нано "Марс"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 5.47;                                                   Вид:                 Классические;                                                   Тип вставки:                 Нано кристалл;                                                   Нано кристалл:                 Сапфир нано;                                                   Характеристики вставки:                 Сапфир нано квадрат 2 шт. 7*7 мм; 160 шт. d 1 мм;                                                   Размер изделия:                 Высота серьги - 22 мм; ширина серьги - 13 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-sapfirom-nano-mars-pds59ns.html	https://serebro.ua/images/16/sergi-serebryanye-s-sapfirom-nano-mars-51174261586533_small6.jpg	2846486066	in stock	ПДС59НС	Серьги
839 UAH	Серьги Серебряные с Аквамарином Нано "Солнце"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 3.23;                                                   Вид:                 Классические;                                                   Тип вставки:                 Нано кристалл;                                                   Нано кристалл:                 Аквамарин нано;                                                   Характеристики вставки:                 Аквамарин нано круг 2 шт. d 6 мм; фианит белый 60 шт. d 1 мм;                                                   Размер изделия:                 Высота серьги - 17 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-akvamarinom-nano-solntse-pds64nak.html	https://serebro.ua/images/34/sergi-serebryanye-s-akvamarinom-nano-solntse-14525299974613_small6.jpg	748508952	in stock	ПДС64НАК	Серьги
839 UAH	Серьги Серебряные с Нано Изумруд "Солнце"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 3.23;                                                   Вид:                 Классические;                                                   Тип вставки:                 Нано кристалл;                                                   Нано кристалл:                 Изумруд нано;                                                   Характеристики вставки:                 Изумруд нано круг 2 шт. d 6 мм; фианит белый 60 шт. d 1 мм;                                                   Размер изделия:                 Высота серьги - 17 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-nano-izumrud-solntse-pds64ni.html	https://serebro.ua/images/3/productssergi-serebryanye-s-nano-izumrud-solntse-pds64ni-23761695126692_small6.jpg	3732215707	in stock	ПДС64НИ	Серьги
839 UAH	Серьги Серебряные с Нано Сапфиром "Солнце"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 3.23;                                                   Вид:                 Классические;                                                   Тип вставки:                 Нано кристалл;                                                   Нано кристалл:                 Сапфир нано;                                                   Характеристики вставки:                 Сапфир нано круг 2 шт. d 6 мм; фианит белый 60 шт. d 1 мм;                                                   Размер изделия:                 Высота серьги - 17 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-nano-sapfirom-solntse-pds64ns.html	https://serebro.ua/images/20/sergi-serebryanye-s-nano-sapfirom-solntse-15464250660604_small6.jpg	1631225356	in stock	ПДС64НС	Серьги
839 UAH	Серьги Серебряные с Аквамарином Нано "Венера"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 3.2;                                                   Вид:                 С подвижной частью;                                                   Тип вставки:                 Нано кристалл;                                                   Нано кристалл:                 Аквамарин нано;                                                   Характеристики вставки:                 Аквамарин нано круг d5 мм-2шт, фианит белый d1,25 -14 шт, d1,0 -32 шт;                                                   Размер изделия:                 Высота серьги - 23 мм; диаметр подвижной части - d9 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-akvamarinom-nano-venera-pds68nak.html	https://serebro.ua/images/15/sergi-serebryanye-s-akvamarinom-nano-venera-71184093794888_small6.jpg	3430501944	in stock	ПДС68НАК	Серьги
1179 UAH	Серьги Серебряные с Фианитом "Рио"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 4.56;                                                   Вид:                 Классические;                                                   Тип вставки:                 Фианит;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит белый овал 2 шт. 8*6 мм; круг d 4 мм; фианит белый 88 шт. d 1 мм;                                                   Размер изделия:                 Высота серьги - 18 мм; ширина серьги - 13 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-fianitom-rio-pds72.html	https://serebro.ua/images/46/productssergi-serebryanye-s-fianitom-rio-pds72-86105405444323_small6.jpg	3197742776	in stock	ПДС72	Серьги
749 UAH	Серьги Серебряные с Фианитом "Сабина"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 3.59;                                                   Вид:                 Классические;                                                   Тип вставки:                 Фианит;                                                   Цвет вставки:                 Белый;                                                   Характеристики вставки:                 Фианит белый 2 шт. d 5 мм; фианит белый 76 шт. d 1 мм;                                                   Размер изделия:                 Высота серьги - 22 мм; ширина серьги - 9 мм.;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-fianitom-sabina-pds73.html	https://serebro.ua/images/6/productssergi-serebryanye-s-fianitom-sabina-pds73-89974771662767_small6.jpg	1634889258	in stock	ПДС73	Серьги
939 UAH	Серьги Серебряные с Сапфиром Нано "Сабина"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 3.59;                                                   Вид:                 Классические;                                                   Тип вставки:                 Нано кристалл;                                                   Нано кристалл:                 Сапфир нано;                                                   Характеристики вставки:                 Сапфир нано 2 шт. d 5 мм; фианит белый 76 шт. d 1 мм;                                                   Размер изделия:                 Высота серьги - 22 мм; ширина серьги - 9 мм.;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-sapfirom-nano-sabina-pds73ns.html	https://serebro.ua/images/3/sergi-serebryanye-s-sapfirom-nano-sabina-95942892672287_small6.jpg	1139396312	in stock	ПДС73НС	Серьги
864 UAH	Серьги Серебряные с Нано Аквамарином "Кира"	Металл:                                                                                                                                                                                                                                                                    Серебро 925;                                                   Средний вес, г:                 3.37;                                                   Вид:                 Классические;                                                   Тип вставки:                 Нано кристалл;                                                   Нано кристалл:                 Аквамарин нано;                                                   Характеристики вставки:                 Аквамарин нано 2 шт. d 5 мм; фианит белый 2 шт. d 2 мм; 60 шт. d 1 мм;                                                   Размер изделия:                 Высота серьги - 18 мм; d серьги - 9 мм;                                                   Покрытие:                 Родированное;                                                   Производитель:                 ЮЗ "Серебро Украины";	https://serebro.ua/products/sergi-serebryanye-s-nano-akvamarinom-kira-pds77nak.html	https://serebro.ua/images/22/sergi-serebryanye-s-nano-akvamarinom-kira-73866600377692_small6.jpg	336970151	in stock	ПДС77НАК	Серьги
