price	title	description	link	image_link	id	availability	product_type
797.50 UAH	Босоножки Для Девочек E24 Sandals Mirror	Подкладка: натуральная кожа. Материал верха: микрофибра с зеркальным матовым покрытием.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/e_24_sandals_mirror.html	https://evie.ua/upload/resize_cache/iblock/faf/500_500_1/faf7b1af4407dfdbbcfca2647cd7b457.jpg	12079	in stock	Обувь Девочкам > Лето > Босоножки
797.50 UAH	Босоножки Для Девочек E25 Sandals Red	Подкладка: натуральная кожа. Материал верха: микрофибра с лаковым покрытием.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/e_25_sandals_red_.html	https://evie.ua/upload/resize_cache/iblock/6ab/500_500_1/6ab687b634d9b6637575d23c0acdb1e9.jpg	12083	in stock	Обувь Девочкам > Лето > Босоножки
895 UAH	Шлепки Для Девочек Zoy Pink	Подкладка: натуральная кожа. Материал верха: микрофибра с зеркальным покрытием.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/zoy_pink.html	https://evie.ua/upload/resize_cache/iblock/5e3/500_500_1/5e30b963ac0e0c90bc554fa464e56cc2.jpg	12116	in stock	Обувь Девочкам > Лето > Босоножки
895 UAH	Шлепки Для Девочек Zoy Neon	Подкладка: натуральная кожа. Материал верха: микрофибра с неоновым покрытием.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/zoy_neon.html	https://evie.ua/upload/resize_cache/iblock/602/500_500_1/602ff940377c90020b402b89f4edaeca.jpg	12125	in stock	Обувь Девочкам > Лето > Босоножки
895 UAH	Шлепки Для Девочек Zoy Rose	Подкладка: натуральная кожа. Материал верха: микрофибра с зеркальным покрытием.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/zoy_rose.html	https://evie.ua/upload/resize_cache/iblock/2d9/500_500_1/2d941f3a3fcc89c11a6911fe02594544.jpg	12135	in stock	Обувь Девочкам > Лето > Босоножки
1595 UAH	Босоножки Для Девочек E28 Sandals Neon	Подкладка: натуральная кожа. Материал верха: микрофибра с неоновым покрытием.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/e_28_sandals_neon.html	https://evie.ua/upload/resize_cache/iblock/5ea/500_500_1/5ea5a0f46dea2370919cc60d80b7ebc1.jpg	12369	in stock	Обувь Девочкам > Лето > Босоножки
1195 UAH	Босоножки Для Девочек Everly Neon	Подкладка: натуральная кожа. Материал верха: микрофибра с покрытием неон.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/everly_neon.html	https://evie.ua/upload/resize_cache/iblock/c54/500_500_1/c54b720c623c4cb78021a9fbe660a0a5.jpg	12103	in stock	Обувь Девочкам > Лето > Босоножки
1195 UAH	Босоножки Для Девочек Everly Gold	Подкладка: натуральная кожа. Материал верха: микрофибра с зеркальным матовым покрытием + глиттер.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/everly_gold_.html	https://evie.ua/upload/resize_cache/iblock/fc4/500_500_1/fc4d5b07c853645c1ef439556cf08cd1.jpg	12104	in stock	Обувь Девочкам > Лето > Босоножки
797.50 UAH	Босоножки Для Девочек E19 Sandals Black	Подкладка: натуральная кожа. Материал верха: натуральная кожа.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/e_19_sandals_black.html	https://evie.ua/upload/resize_cache/iblock/2e9/500_500_1/2e927ccc6067ba3442b1ffb86310afb9.JPG	11956	in stock	Обувь Девочкам > Лето > Босоножки
797.50 UAH	Босоножки Для Девочек E22 Sandals White Neon	Подкладка: натуральная кожа. Материал верха: микрофибра с неоновым покрытием.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/e_22_sandals_white_neon.html	https://evie.ua/upload/resize_cache/iblock/b35/500_500_1/b35dea087a776ee962e6e4c15b23311b.jpg	11991	in stock	Обувь Девочкам > Лето > Босоножки
1195 UAH	Эспадрильи Для Девочек Эспадрильи Black Red	Подкладка: натуральная кожа. Материал верха: микрофибра с лаковым покрытием.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/espadrili_black_red_.html	https://evie.ua/upload/resize_cache/iblock/572/500_500_1/572582a0192c928fe3b1c74ae20717f7.jpg	12173	in stock	Обувь Девочкам > Лето > Босоножки
1095 UAH	Босоножки Для Девочек Suzy Silver	Подкладка: натуральная кожа. Материал верха: натуральный лак + микрофибра с неоновым покрытием.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/suzy_silver.html	https://evie.ua/upload/resize_cache/iblock/755/500_500_1/75537399abd1d15ea8629f4a03019ddc.JPG	12321	in stock	Обувь Девочкам > Лето > Босоножки
1095 UAH	Босоножки Для Девочек Suzy Matt	Подкладка: натуральная кожа. Материал верха: микрофибра с зеркальным матовым покрытием.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/suzy_matt.html	https://evie.ua/upload/resize_cache/iblock/46f/500_500_1/46f807442345463f52dde901a34e7442.JPG	12327	in stock	Обувь Девочкам > Лето > Босоножки
995 UAH	Босоножки Для Девочек Suzy Bronze	Подкладка: натуральная кожа. Материал верха: микрофибра с зеркальным покрытием.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/suzy_bronze.html	https://evie.ua/upload/resize_cache/iblock/0ac/500_500_1/0ac13962b731b8566089d60861479032.JPG	12331	in stock	Обувь Девочкам > Лето > Босоножки
1195 UAH	Босоножки Для Девочек Everly Rose	Подкладка: натуральная кожа. Материал верха: глиттер на основе микрофибры.	https://evie.ua/catalog/obuv_devochkam_2/leto/bosonozhki/everly_rose.html	https://evie.ua/upload/resize_cache/iblock/069/500_500_1/069f89cb178746c10d7d8112f5cc4099.jpg	12161	in stock	Обувь Девочкам > Лето > Босоножки
